year,week,date,location,location_name,value,EW,HHS,wili2010,wili2011,wili2012,wili2013,wili2014,wili2015,wili2016,wili2017,wili2018,wili2019,wili2020
2021,3,2021-01-23,42,Pennsylvania,19,202103,3,1.57430908234286,3.28175,1.56893,5.16413,3.35458,4.53899,2.28403,3.09968,4.75691,3.00594,4.61257
2021,3,2021-01-23,51,Virginia,49,202103,3,1.57430908234286,3.28175,1.56893,5.16413,3.35458,4.53899,2.28403,3.09968,4.75691,3.00594,4.61257
2021,3,2021-01-23,54,West Virginia,0,202103,3,1.57430908234286,3.28175,1.56893,5.16413,3.35458,4.53899,2.28403,3.09968,4.75691,3.00594,4.61257
2021,3,2021-01-23,11,District of Columbia,1,202103,3,1.57430908234286,3.28175,1.56893,5.16413,3.35458,4.53899,2.28403,3.09968,4.75691,3.00594,4.61257
2021,3,2021-01-23,10,Delaware,0,202103,3,1.57430908234286,3.28175,1.56893,5.16413,3.35458,4.53899,2.28403,3.09968,4.75691,3.00594,4.61257
2021,3,2021-01-23,23,Maine,0,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,44,Rhode Island,0,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,09,Connecticut,0,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,50,Vermont,0,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,25,Massachusetts,3,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,33,New Hampshire,1,202103,1,0.790783702207014,1.20524,0.838438,3.02114,1.67317,3.93773,1.51447,1.73987,3.72799,3.55477,4.48822
2021,3,2021-01-23,34,New Jersey,14,202103,2,1.88885612286989,3.65077,1.14258,5.32368,3.07594,5.05069,2.18428,5.68166,6.831,4.70337,6.82373
2021,3,2021-01-23,72,Puerto Rico,8,202103,2,1.88885612286989,3.65077,1.14258,5.32368,3.07594,5.05069,2.18428,5.68166,6.831,4.70337,6.82373
2021,3,2021-01-23,36,New York,19,202103,2,1.88885612286989,3.65077,1.14258,5.32368,3.07594,5.05069,2.18428,5.68166,6.831,4.70337,6.82373
2021,3,2021-01-23,78,Virgin Islands,0,202103,2,1.88885612286989,3.65077,1.14258,5.32368,3.07594,5.05069,2.18428,5.68166,6.831,4.70337,6.82373
2021,4,2021-01-30,01,Alabama,45,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,37,North Carolina,11,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,13,Georgia,29,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,21,Kentucky,21,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,28,Mississippi,10,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,45,South Carolina,14,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,12,Florida,44,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,47,Tennessee,32,202104,4,1.86223454846107,5.02216,1.74681,2.49331,2.92565,3.04968,1.8905,3.69188,9.23174,4.00237,6.44947
2021,4,2021-01-30,15,Hawaii,0,202104,9,3.2962536060647,4.22906,3.01277,5.57853,4.64163,5.00751,2.82762,2.9577,4.03733,2.93347,4.66256
2021,4,2021-01-30,32,Nevada,3,202104,9,3.2962536060647,4.22906,3.01277,5.57853,4.64163,5.00751,2.82762,2.9577,4.03733,2.93347,4.66256
2021,4,2021-01-30,04,Arizona,12,202104,9,3.2962536060647,4.22906,3.01277,5.57853,4.64163,5.00751,2.82762,2.9577,4.03733,2.93347,4.66256
2021,4,2021-01-30,06,California,20,202104,9,3.2962536060647,4.22906,3.01277,5.57853,4.64163,5.00751,2.82762,2.9577,4.03733,2.93347,4.66256
2021,4,2021-01-30,18,Indiana,10,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,27,Minnesota,12,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,17,Illinois,6,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,26,Michigan,4,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,39,Ohio,7,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,55,Wisconsin,4,202104,5,1.2124394659813,3.33709,1.2699,3.31545,2.64636,1.91831,1.45151,2.76295,5.29509,2.37917,4.15569
2021,4,2021-01-30,30,Montana,0,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,38,North Dakota,1,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,56,Wyoming,0,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,08,Colorado,5,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,46,South Dakota,0,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,49,Utah,0,202104,8,1.28619877763959,1.53869,1.28828,3.97647,2.09262,3.0139,1.27726,2.07104,2.82465,3.88763,6.54822
2021,4,2021-01-30,48,Texas,109,202104,6,2.78097067800447,6.90089,2.35321,7.10997,5.30023,6.39277,4.19069,6.10427,12.7142,6.47652,9.90765
2021,4,2021-01-30,22,Louisiana,12,202104,6,2.78097067800447,6.90089,2.35321,7.10997,5.30023,6.39277,4.19069,6.10427,12.7142,6.47652,9.90765
2021,4,2021-01-30,40,Oklahoma,12,202104,6,2.78097067800447,6.90089,2.35321,7.10997,5.30023,6.39277,4.19069,6.10427,12.7142,6.47652,9.90765
2021,4,2021-01-30,05,Arkansas,25,202104,6,2.78097067800447,6.90089,2.35321,7.10997,5.30023,6.39277,4.19069,6.10427,12.7142,6.47652,9.90765
2021,4,2021-01-30,35,New Mexico,2,202104,6,2.78097067800447,6.90089,2.35321,7.10997,5.30023,6.39277,4.19069,6.10427,12.7142,6.47652,9.90765
2021,4,2021-01-30,US,US,593,202104,US,1.96908433236079,4.16185,1.76038,4.2171,3.39659,3.97761,2.25112,3.79872,7.16338,3.79773,6.07822
2021,4,2021-01-30,20,Kansas,16,202104,7,1.40700700030398,3.27881,1.75629,5.34475,2.95351,4.15542,1.175,4.56991,8.86645,3.25411,6.07977
2021,4,2021-01-30,29,Missouri,13,202104,7,1.40700700030398,3.27881,1.75629,5.34475,2.95351,4.15542,1.175,4.56991,8.86645,3.25411,6.07977
2021,4,2021-01-30,19,Iowa,4,202104,7,1.40700700030398,3.27881,1.75629,5.34475,2.95351,4.15542,1.175,4.56991,8.86645,3.25411,6.07977
2021,4,2021-01-30,31,Nebraska,1,202104,7,1.40700700030398,3.27881,1.75629,5.34475,2.95351,4.15542,1.175,4.56991,8.86645,3.25411,6.07977
2021,4,2021-01-30,41,Oregon,0,202104,10,1.78370237960525,2.07762,1.0627,3.69316,2.40345,2.76483,1.41403,2.51434,3.99004,2.18975,3.8196
2021,4,2021-01-30,53,Washington,0,202104,10,1.78370237960525,2.07762,1.0627,3.69316,2.40345,2.76483,1.41403,2.51434,3.99004,2.18975,3.8196
2021,4,2021-01-30,16,Idaho,0,202104,10,1.78370237960525,2.07762,1.0627,3.69316,2.40345,2.76483,1.41403,2.51434,3.99004,2.18975,3.8196
2021,4,2021-01-30,02,Alaska,0,202104,10,1.78370237960525,2.07762,1.0627,3.69316,2.40345,2.76483,1.41403,2.51434,3.99004,2.18975,3.8196
2021,4,2021-01-30,24,Maryland,3,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,42,Pennsylvania,16,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,51,Virginia,28,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,54,West Virginia,5,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,11,District of Columbia,2,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,10,Delaware,0,202104,3,1.81761286649219,4.04917,1.47406,3.59356,3.47033,4.2482,2.23747,3.45232,5.97045,3.42145,5.28306
2021,4,2021-01-30,23,Maine,0,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,44,Rhode Island,0,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,09,Connecticut,0,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,50,Vermont,0,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,25,Massachusetts,1,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,33,New Hampshire,1,202104,1,0.783798864414654,1.40872,0.819739,2.50428,1.87667,3.59462,1.70905,2.06524,4.26588,3.57481,5.30297
2021,4,2021-01-30,34,New Jersey,11,202104,2,1.65639617879886,3.93498,1.04818,4.6393,2.96352,5.2279,2.32815,6.01053,8.44625,4.92727,7.61598
2021,4,2021-01-30,72,Puerto Rico,16,202104,2,1.65639617879886,3.93498,1.04818,4.6393,2.96352,5.2279,2.32815,6.01053,8.44625,4.92727,7.61598
2021,4,2021-01-30,36,New York,26,202104,2,1.65639617879886,3.93498,1.04818,4.6393,2.96352,5.2279,2.32815,6.01053,8.44625,4.92727,7.61598
2021,4,2021-01-30,78,Virgin Islands,0,202104,2,1.65639617879886,3.93498,1.04818,4.6393,2.96352,5.2279,2.32815,6.01053,8.44625,4.92727,7.61598
2021,5,2021-02-06,01,Alabama,28,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,37,North Carolina,8,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,13,Georgia,19,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,21,Kentucky,6,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,28,Mississippi,9,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,45,South Carolina,6,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,12,Florida,92,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,47,Tennessee,43,202105,4,2.03624343225,5.50707,1.81695,2.53531,2.65887,2.84584,2.0207,4.53169,9.25521,4.82199,7.46101
2021,5,2021-02-06,15,Hawaii,0,202105,9,3.32422253179503,4.04219,3.34077,5.49148,4.0091,4.44297,3.24343,3.03987,4.29233,3.30002,4.69342
2021,5,2021-02-06,32,Nevada,4,202105,9,3.32422253179503,4.04219,3.34077,5.49148,4.0091,4.44297,3.24343,3.03987,4.29233,3.30002,4.69342
2021,5,2021-02-06,04,Arizona,14,202105,9,3.32422253179503,4.04219,3.34077,5.49148,4.0091,4.44297,3.24343,3.03987,4.29233,3.30002,4.69342
2021,5,2021-02-06,06,California,19,202105,9,3.32422253179503,4.04219,3.34077,5.49148,4.0091,4.44297,3.24343,3.03987,4.29233,3.30002,4.69342
2021,5,2021-02-06,18,Indiana,11,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,27,Minnesota,0,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,17,Illinois,13,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,26,Michigan,1,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,39,Ohio,5,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,55,Wisconsin,5,202105,5,1.34787793626527,3.78044,1.45574,2.97914,2.22933,1.90558,1.57564,3.182,5.65908,2.49584,5.04498
2021,5,2021-02-06,30,Montana,0,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,38,North Dakota,0,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,56,Wyoming,0,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,08,Colorado,1,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,46,South Dakota,0,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,49,Utah,0,202105,8,1.25377862871695,2.2115,1.49922,3.44291,1.78441,2.78426,1.56575,2.27632,3.24954,4.57775,6.83833
2021,5,2021-02-06,48,Texas,77,202105,6,3.35978956381445,7.60514,2.45197,5.82086,5.2044,5.85114,4.15589,8.13221,12.5047,8.17457,10.7181
2021,5,2021-02-06,22,Louisiana,4,202105,6,3.35978956381445,7.60514,2.45197,5.82086,5.2044,5.85114,4.15589,8.13221,12.5047,8.17457,10.7181
2021,5,2021-02-06,40,Oklahoma,12,202105,6,3.35978956381445,7.60514,2.45197,5.82086,5.2044,5.85114,4.15589,8.13221,12.5047,8.17457,10.7181
2021,5,2021-02-06,05,Arkansas,21,202105,6,3.35978956381445,7.60514,2.45197,5.82086,5.2044,5.85114,4.15589,8.13221,12.5047,8.17457,10.7181
2021,5,2021-02-06,35,New Mexico,10,202105,6,3.35978956381445,7.60514,2.45197,5.82086,5.2044,5.85114,4.15589,8.13221,12.5047,8.17457,10.7181
2021,5,2021-02-06,US,US,516,202105,US,2.11386811062075,4.55159,1.92728,3.78956,3.11922,3.63443,2.37116,4.43601,7.52133,4.34227,6.74724
2021,5,2021-02-06,20,Kansas,1,202105,7,1.93462510771177,4.31794,2.59091,5.16544,2.75317,3.24206,1.12489,5.52653,8.80663,4.03294,6.87522
2021,5,2021-02-06,29,Missouri,6,202105,7,1.93462510771177,4.31794,2.59091,5.16544,2.75317,3.24206,1.12489,5.52653,8.80663,4.03294,6.87522
2021,5,2021-02-06,19,Iowa,1,202105,7,1.93462510771177,4.31794,2.59091,5.16544,2.75317,3.24206,1.12489,5.52653,8.80663,4.03294,6.87522
2021,5,2021-02-06,31,Nebraska,1,202105,7,1.93462510771177,4.31794,2.59091,5.16544,2.75317,3.24206,1.12489,5.52653,8.80663,4.03294,6.87522
2021,5,2021-02-06,41,Oregon,0,202105,10,1.6252512990225,2.63905,1.23111,2.78231,1.7524,2.16804,1.65259,2.28634,3.68608,2.54886,3.89226
2021,5,2021-02-06,53,Washington,0,202105,10,1.6252512990225,2.63905,1.23111,2.78231,1.7524,2.16804,1.65259,2.28634,3.68608,2.54886,3.89226
2021,5,2021-02-06,16,Idaho,0,202105,10,1.6252512990225,2.63905,1.23111,2.78231,1.7524,2.16804,1.65259,2.28634,3.68608,2.54886,3.89226
2021,5,2021-02-06,02,Alaska,0,202105,10,1.6252512990225,2.63905,1.23111,2.78231,1.7524,2.16804,1.65259,2.28634,3.68608,2.54886,3.89226
2021,5,2021-02-06,24,Maryland,0,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,42,Pennsylvania,21,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,51,Virginia,26,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,54,West Virginia,5,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,11,District of Columbia,0,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,10,Delaware,0,202105,3,1.81616471415259,4.41603,1.53393,3.05049,3.01876,3.54571,1.9545,3.73339,7.06078,3.61022,6.30302
2021,5,2021-02-06,23,Maine,0,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,44,Rhode Island,0,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,09,Connecticut,0,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,50,Vermont,1,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,25,Massachusetts,2,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,33,New Hampshire,0,202105,1,0.854759255767951,1.87486,0.771312,2.21254,2.03318,3.55818,1.80717,2.51375,5.1923,3.58926,6.43424
2021,5,2021-02-06,34,New Jersey,9,202105,2,1.58545486470765,4.05683,1.09121,3.82508,3.30294,5.17198,2.50124,6.49829,9.84631,4.89391,7.8425
2021,5,2021-02-06,72,Puerto Rico,13,202105,2,1.58545486470765,4.05683,1.09121,3.82508,3.30294,5.17198,2.50124,6.49829,9.84631,4.89391,7.8425
2021,5,2021-02-06,36,New York,22,202105,2,1.58545486470765,4.05683,1.09121,3.82508,3.30294,5.17198,2.50124,6.49829,9.84631,4.89391,7.8425
2021,5,2021-02-06,78,Virgin Islands,0,202105,2,1.58545486470765,4.05683,1.09121,3.82508,3.30294,5.17198,2.50124,6.49829,9.84631,4.89391,7.8425
2021,6,2021-02-13,01,Alabama,27,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,37,North Carolina,13,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,13,Georgia,17,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,21,Kentucky,7,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,28,Mississippi,10,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,45,South Carolina,8,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,12,Florida,53,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,47,Tennessee,32,202106,4,1.87385317305363,5.22451,1.91518,2.28238,2.2635,2.60627,2.24789,5.11778,9.00779,5.94921,7.30036
2021,6,2021-02-13,15,Hawaii,0,202106,9,3.85538204701637,4.52405,2.93438,4.98836,3.61715,3.9262,3.96877,2.64082,3.98843,3.30947,4.74509
2021,6,2021-02-13,32,Nevada,0,202106,9,3.85538204701637,4.52405,2.93438,4.98836,3.61715,3.9262,3.96877,2.64082,3.98843,3.30947,4.74509
2021,6,2021-02-13,04,Arizona,7,202106,9,3.85538204701637,4.52405,2.93438,4.98836,3.61715,3.9262,3.96877,2.64082,3.98843,3.30947,4.74509
2021,6,2021-02-13,06,California,24,202106,9,3.85538204701637,4.52405,2.93438,4.98836,3.61715,3.9262,3.96877,2.64082,3.98843,3.30947,4.74509
2021,6,2021-02-13,18,Indiana,9,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,27,Minnesota,1,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,17,Illinois,6,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,26,Michigan,0,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,39,Ohio,12,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,55,Wisconsin,0,202106,5,1.42853459752338,3.3294,1.39672,2.68669,2.03344,1.87613,1.82622,3.9176,5.8077,2.30078,5.52929
2021,6,2021-02-13,30,Montana,0,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,38,North Dakota,0,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,56,Wyoming,0,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,08,Colorado,1,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,46,South Dakota,2,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,49,Utah,5,202106,8,1.1134048428888,2.5188,1.5567,2.97312,1.76779,2.07342,1.82146,2.29134,3.18167,4.96749,6.70421
2021,6,2021-02-13,48,Texas,76,202106,6,2.74204982803558,7.77494,2.68775,4.4613,4.56823,5.49937,4.8437,9.87589,11.3711,9.80356,10.3581
2021,6,2021-02-13,22,Louisiana,5,202106,6,2.74204982803558,7.77494,2.68775,4.4613,4.56823,5.49937,4.8437,9.87589,11.3711,9.80356,10.3581
2021,6,2021-02-13,40,Oklahoma,9,202106,6,2.74204982803558,7.77494,2.68775,4.4613,4.56823,5.49937,4.8437,9.87589,11.3711,9.80356,10.3581
2021,6,2021-02-13,05,Arkansas,27,202106,6,2.74204982803558,7.77494,2.68775,4.4613,4.56823,5.49937,4.8437,9.87589,11.3711,9.80356,10.3581
2021,6,2021-02-13,35,New Mexico,3,202106,6,2.74204982803558,7.77494,2.68775,4.4613,4.56823,5.49937,4.8437,9.87589,11.3711,9.80356,10.3581
2021,6,2021-02-13,US,US,482,202106,US,2.09694583121344,4.46504,1.91994,3.29206,2.83572,3.26527,2.80035,5.06094,7.38748,4.86953,6.80157
2021,6,2021-02-13,20,Kansas,3,202106,7,2.09190755631448,3.68418,2.81845,4.34939,2.0535,2.67652,1.50883,6.35948,8.74478,4.03202,7.25331
2021,6,2021-02-13,29,Missouri,13,202106,7,2.09190755631448,3.68418,2.81845,4.34939,2.0535,2.67652,1.50883,6.35948,8.74478,4.03202,7.25331
2021,6,2021-02-13,19,Iowa,1,202106,7,2.09190755631448,3.68418,2.81845,4.34939,2.0535,2.67652,1.50883,6.35948,8.74478,4.03202,7.25331
2021,6,2021-02-13,31,Nebraska,0,202106,7,2.09190755631448,3.68418,2.81845,4.34939,2.0535,2.67652,1.50883,6.35948,8.74478,4.03202,7.25331
2021,6,2021-02-13,41,Oregon,1,202106,10,1.39517516881081,2.47084,1.18943,2.439,1.59128,1.80664,1.73793,2.00447,2.95199,3.03255,3.51263
2021,6,2021-02-13,53,Washington,1,202106,10,1.39517516881081,2.47084,1.18943,2.439,1.59128,1.80664,1.73793,2.00447,2.95199,3.03255,3.51263
2021,6,2021-02-13,16,Idaho,0,202106,10,1.39517516881081,2.47084,1.18943,2.439,1.59128,1.80664,1.73793,2.00447,2.95199,3.03255,3.51263
2021,6,2021-02-13,02,Alaska,0,202106,10,1.39517516881081,2.47084,1.18943,2.439,1.59128,1.80664,1.73793,2.00447,2.95199,3.03255,3.51263
2021,6,2021-02-13,24,Maryland,12,202106,3,1.68877360192396,4.05556,1.60263,2.58184,2.8051,2.65549,2.25924,5.14024,7.51172,4.22377,6.49099
2021,6,2021-02-13,42,Pennsylvania,23,202106,3,1.68877360192396,4.05556,1.60263,2.58184,2.8051,2.65549,2.25924,5.14024,7.51172,4.22377,6.49099
2021,6,2021-02-13,51,Virginia,34,202106,3,1.68877360192396,4.05556,1.60263,2.58184,2.8051,2.65549,2.25924,5.14024,7.51172,4.22377,6.49099
2021,6,2021-02-13,54,West Virginia,5,202106,3,1.68877360192396,4.05556,1.60263,2.58184,2.8051,2.65549,2.25924,5.14024,7.51172,4.22377,6.49099
